date,chrome-version,chrome-interop-2021-aspect-ratio,chrome-interop-2021-flexbox,chrome-interop-2021-grid,chrome-interop-2021-position-sticky,chrome-interop-2021-transforms,firefox-version,firefox-interop-2021-aspect-ratio,firefox-interop-2021-flexbox,firefox-interop-2021-grid,firefox-interop-2021-position-sticky,firefox-interop-2021-transforms,safari-version,safari-interop-2021-aspect-ratio,safari-interop-2021-flexbox,safari-interop-2021-grid,safari-interop-2021-position-sticky,safari-interop-2021-transforms,interop-version,interop-interop-2021-aspect-ratio,interop-interop-2021-flexbox,interop-interop-2021-grid,interop-interop-2021-position-sticky,interop-interop-2021-transforms
2021-08-04,94.0.4595.0 dev,954,971,975,1000,789,92.0a1,982,984,898,892,752,125 preview,941,913,933,801,690,-,941,907,869,694,634
2021-08-05,94.0.4595.0 dev,954,971,975,1000,789,92.0a1,982,984,897,892,752,125 preview,941,913,933,801,690,-,941,907,868,694,634
2021-08-06,94.0.4595.0 dev,954,971,975,1000,789,92.0a1,982,984,898,892,752,125 preview,941,913,933,801,690,-,941,907,869,694,634
2021-08-07,94.0.4595.0 dev,954,971,975,1000,789,92.0a1,982,984,898,892,752,125 preview,941,913,933,801,690,-,941,907,869,694,634
2021-08-09,94.0.4595.0 dev,954,970,975,1000,789,92.0a1,982,984,898,892,752,125 preview,941,912,933,801,690,-,941,906,869,694,634
2021-08-10,94.0.4595.0 dev,948,970,975,1000,789,93.0a1,982,984,898,892,752,125 preview,941,912,933,801,690,-,934,906,869,694,634
2021-08-11,94.0.4603.0 dev,967,977,975,1000,789,93.0a1,982,984,898,892,752,125 preview,941,912,934,801,690,-,941,907,869,694,634
2021-08-12,94.0.4603.0 dev,967,977,975,1000,789,93.0a1,982,984,898,892,752,125 preview,941,912,934,801,690,-,941,907,869,694,634
2021-08-13,94.0.4603.0 dev,967,977,975,1000,789,93.0a1,982,984,898,892,759,125 preview,941,912,933,801,690,-,941,907,869,694,636
2021-08-14,94.0.4603.0 dev,967,977,975,1000,789,93.0a1,982,984,898,892,759,125 preview,941,912,933,801,690,-,941,907,869,694,636
2021-08-16,94.0.4603.0 dev,967,977,975,1000,789,93.0a1,982,984,898,892,759,125 preview,941,912,934,801,690,-,941,907,869,694,636
2021-08-17,94.0.4603.0 dev,967,977,975,1000,789,93.0a1,982,984,898,892,759,125 preview,941,912,933,801,690,-,941,907,869,694,636
2021-08-18,94.0.4603.0 dev,967,977,975,1000,789,93.0a1,982,984,898,892,759,125 preview,941,912,934,801,690,-,941,907,869,694,636
2021-08-20,94.0.4606.12 dev,967,977,975,1000,789,93.0a1,982,984,898,892,759,125 preview,941,912,934,801,690,-,941,907,869,694,636
2021-08-23,94.0.4606.12 dev,967,977,975,1000,792,93.0a1,982,984,898,892,761,125 preview,941,912,933,801,690,-,941,907,869,694,635
2021-08-24,94.0.4606.12 dev,967,977,975,1000,792,93.0a1,982,984,898,892,761,125 preview,941,912,933,801,690,-,941,907,869,694,635
2021-08-25,94.0.4606.20 dev,967,977,975,1000,792,93.0a1,982,984,898,892,761,125 preview,941,912,933,801,690,-,941,907,869,694,635
2021-08-26,94.0.4606.20 dev,967,977,975,1000,792,93.0a1,982,984,898,892,761,125 preview,941,912,933,825,690,-,941,907,869,718,635
2021-08-27,95.0.4621.4 dev,968,977,975,1000,793,93.0a1,982,984,898,892,763,125 preview,941,912,933,825,692,-,941,907,869,718,636
2021-08-28,95.0.4621.4 dev,968,977,975,1000,793,93.0a1,982,985,898,892,763,125 preview,941,912,933,825,692,-,941,907,869,718,636
2021-08-30,95.0.4621.4 dev,968,977,975,1000,793,93.0a1,982,985,898,892,763,125 preview,941,912,933,825,692,-,941,907,869,718,636
2021-08-31,95.0.4621.4 dev,968,977,975,1000,793,93.0a1,982,985,898,892,763,125 preview,941,912,933,825,692,-,941,907,869,718,636
2021-09-01,95.0.4621.4 dev,968,977,975,1000,793,93.0a1,982,985,898,892,763,125 preview,941,912,933,825,692,-,941,907,869,718,636
2021-09-02,95.0.4621.4 dev,968,977,975,1000,793,93.0a1,982,985,898,892,763,125 preview,941,912,933,825,692,-,941,907,869,718,636
2021-09-03,95.0.4628.3 dev,968,977,975,1000,793,93.0a1,982,985,898,892,763,125 preview,941,912,933,825,692,-,941,907,869,718,636
2021-09-04,95.0.4628.3 dev,968,977,975,1000,793,93.0a1,982,985,898,892,763,125 preview,941,912,933,825,692,-,941,907,869,718,636
2021-09-05,95.0.4628.3 dev,968,977,975,1000,793,93.0a1,982,985,898,892,763,125 preview,941,912,933,825,692,-,941,907,869,718,636
2021-09-06,95.0.4628.3 dev,968,977,975,1000,793,93.0a1,982,985,898,892,763,125 preview,941,912,933,825,692,-,941,907,869,718,636
2021-09-07,95.0.4628.3 dev,968,977,975,1000,793,94.0a1,982,985,898,892,763,125 preview,941,912,933,825,692,-,941,907,869,718,636
2021-09-08,95.0.4628.3 dev,968,977,975,1000,793,94.0a1,982,985,898,892,763,125 preview,941,912,933,825,692,-,941,907,869,718,636
2021-09-09,95.0.4628.3 dev,968,977,975,1000,793,94.0a1,982,985,898,892,763,125 preview,941,912,933,825,692,-,941,907,869,718,636
2021-09-10,95.0.4636.4 dev,968,977,975,1000,793,94.0a1,982,985,898,892,763,125 preview,941,912,933,825,692,-,941,907,869,718,636
2021-09-11,95.0.4636.4 dev,968,977,975,1000,793,94.0a1,982,985,898,892,763,125 preview,941,912,933,825,692,-,941,907,869,718,636
2021-09-12,95.0.4636.4 dev,968,977,975,1000,793,94.0a1,982,985,898,892,763,125 preview,941,912,933,825,692,-,941,907,869,718,636
2021-09-13,95.0.4636.4 dev,968,977,975,1000,793,94.0a1,982,985,898,892,763,125 preview,941,912,933,825,692,-,941,907,869,718,636
2021-09-14,95.0.4636.4 dev,968,977,975,1000,793,94.0a1,982,985,898,892,763,125 preview,941,912,933,825,692,-,941,907,869,718,636
2021-09-15,95.0.4636.4 dev,968,977,975,1000,793,94.0a1,982,985,898,892,763,125 preview,941,912,933,825,692,-,941,907,869,718,636
2021-09-16,95.0.4638.10 dev,961,977,975,1000,793,94.0a1,982,985,898,892,763,125 preview,941,912,933,825,692,-,935,907,869,718,636
2021-09-17,95.0.4638.10 dev,968,977,975,1000,855,94.0a1,982,985,898,892,836,125 preview,941,912,933,825,746,-,941,907,869,718,688
2021-09-18,95.0.4638.10 dev,968,977,975,1000,917,94.0a1,982,985,898,892,897,125 preview,941,912,933,825,752,-,941,907,869,718,693
2021-09-20,95.0.4638.10 dev,961,977,975,1000,918,94.0a1,982,985,898,892,901,125 preview,941,912,933,825,752,-,935,907,869,718,693
2021-09-21,95.0.4638.17 dev,961,977,975,1000,918,94.0a1,982,985,898,892,901,125 preview,941,912,933,825,751,-,935,907,869,718,693
2021-09-22,95.0.4638.17 dev,968,977,975,1000,918,94.0a1,982,985,898,892,901,125 preview,941,912,933,825,751,-,941,907,869,718,693
2021-09-23,95.0.4638.17 dev,968,977,975,1000,918,94.0a1,982,985,898,892,901,125 preview,941,912,933,825,751,-,941,907,869,718,693
2021-09-24,96.0.4651.0 dev,974,977,976,1000,934,94.0a1,982,985,898,892,920,125 preview,941,912,933,825,761,-,941,907,869,718,704
2021-09-25,96.0.4651.0 dev,974,977,976,1000,935,94.0a1,982,985,898,892,921,125 preview,941,912,933,825,762,-,941,907,869,718,706
2021-09-27,96.0.4651.0 dev,974,977,976,1000,935,94.0a1,982,985,898,892,921,125 preview,941,912,933,825,762,-,941,907,869,718,706
2021-09-28,96.0.4655.0 dev,987,977,976,1000,935,94.0a1,982,985,898,892,921,125 preview,941,912,933,825,762,-,941,907,869,718,706
2021-09-29,96.0.4655.0 dev,987,977,976,1000,935,94.0a1,982,986,898,892,921,125 preview,941,912,933,825,762,-,941,907,869,718,706
2021-09-30,96.0.4655.0 dev,987,977,976,1000,935,94.0a1,982,986,898,892,921,125 preview,941,912,933,825,762,-,941,907,869,718,706
2021-10-01,96.0.4655.0 dev,987,977,976,1000,935,94.0a1,982,986,898,892,921,125 preview,941,912,933,825,762,-,941,907,869,718,706
2021-10-02,96.0.4655.0 dev,987,977,976,1000,935,94.0a1,982,987,898,892,921,125 preview,941,913,933,825,762,-,941,908,869,718,706
2021-10-04,96.0.4655.0 dev,987,977,976,1000,935,94.0a1,982,987,898,892,921,125 preview,941,913,933,825,762,-,941,908,869,718,706
2021-10-05,96.0.4655.0 dev,987,977,976,1000,935,95.0a1,982,987,898,892,921,125 preview,941,913,933,825,762,-,941,908,869,718,706
2021-10-06,96.0.4655.0 dev,987,977,976,1000,935,95.0a1,982,987,898,892,921,125 preview,941,913,933,825,762,-,941,908,869,718,706
2021-10-07,96.0.4655.0 dev,987,977,976,1000,935,95.0a1,982,987,898,892,921,125 preview,941,913,933,825,762,-,941,908,869,718,706
2021-10-08,96.0.4662.6 dev,987,977,977,1000,935,95.0a1,982,987,898,892,921,125 preview,941,913,933,825,762,-,941,908,869,718,706
2021-10-09,96.0.4662.6 dev,987,977,977,1000,935,95.0a1,982,987,898,892,921,125 preview,941,913,933,825,762,-,941,908,869,718,706
2021-10-11,96.0.4662.6 dev,987,977,977,1000,935,95.0a1,982,987,898,892,921,125 preview,941,913,933,825,762,-,941,908,869,718,706
2021-10-12,96.0.4662.6 dev,980,977,977,1000,935,95.0a1,982,987,898,892,921,125 preview,941,913,933,825,762,-,935,908,869,718,706
2021-10-13,96.0.4662.6 dev,987,977,977,1000,935,95.0a1,982,985,898,892,921,125 preview,941,913,933,825,762,-,941,907,869,718,706
2021-10-14,96.0.4664.9 dev,987,975,977,1000,935,95.0a1,982,983,898,892,921,125 preview,941,911,933,825,762,-,941,905,869,718,706
2021-10-15,96.0.4664.9 dev,987,975,977,1000,975,95.0a1,982,985,898,892,971,125 preview,941,911,933,825,778,-,941,906,869,718,762
2021-10-16,96.0.4664.9 dev,987,975,977,1000,975,95.0a1,982,985,898,892,971,125 preview,941,911,933,825,779,-,941,906,869,718,763
2021-10-18,96.0.4664.9 dev,987,975,977,1000,975,95.0a1,982,985,898,892,971,125 preview,941,911,933,825,779,-,941,906,869,718,763
2021-10-19,96.0.4664.9 dev,987,975,977,1000,975,95.0a1,982,985,898,892,971,125 preview,941,911,933,825,779,-,941,906,869,718,763
2021-10-20,96.0.4664.18 dev,987,975,977,1000,975,95.0a1,982,985,898,892,971,125 preview,941,911,933,825,779,-,941,906,869,718,763
2021-10-21,97.0.4676.0 dev,987,978,977,1000,975,95.0a1,982,985,898,892,971,125 preview,941,911,933,825,779,-,941,907,869,718,763
2021-10-22,97.0.4676.0 dev,987,978,977,1000,975,95.0a1,982,985,898,892,971,125 preview,941,911,933,825,779,-,941,907,869,718,763
2021-10-23,97.0.4676.0 dev,987,978,977,1000,975,95.0a1,982,985,898,892,971,125 preview,941,911,933,825,779,-,941,907,869,718,763
2021-10-24,97.0.4676.0 dev,987,978,977,1000,975,95.0a1,982,985,898,892,971,125 preview,941,911,934,825,779,-,941,907,870,718,763
2021-10-25,97.0.4676.0 dev,987,978,977,1000,975,95.0a1,982,985,898,892,971,125 preview,941,911,933,825,778,-,941,907,869,718,762
2021-10-26,97.0.4676.0 dev,987,978,977,1000,975,95.0a1,982,985,898,892,971,125 preview,941,911,933,825,779,-,941,907,869,718,763
2021-10-27,97.0.4676.0 dev,987,978,977,1000,975,95.0a1,982,985,898,892,971,125 preview,941,911,933,825,778,-,941,907,869,718,762
2021-10-28,97.0.4682.3 dev,987,978,977,1000,977,95.0a1,982,985,898,892,972,125 preview,941,911,933,825,778,-,941,907,869,718,762
2021-10-29,97.0.4682.3 dev,987,978,977,1000,977,95.0a1,982,985,898,892,973,125 preview,941,911,933,825,779,-,941,907,869,718,762
2021-10-30,97.0.4682.3 dev,987,978,977,1000,977,95.0a1,982,985,898,892,973,125 preview,941,911,933,825,780,-,941,907,869,718,764
2021-11-01,97.0.4682.3 dev,987,978,977,1000,977,95.0a1,982,985,898,892,973,125 preview,941,911,933,825,780,-,941,907,869,718,764
2021-11-02,97.0.4688.2 dev,987,978,977,1000,977,95.0a1,982,985,898,892,973,125 preview,941,911,933,825,780,-,941,907,869,718,764
2021-11-03,97.0.4688.2 dev,987,978,977,1000,977,96.0a1,982,985,898,892,973,125 preview,941,911,933,825,780,-,941,907,869,718,764
2021-11-04,97.0.4688.2 dev,987,978,977,1000,977,96.0a1,982,985,898,892,973,125 preview,941,911,933,825,780,-,941,907,869,718,764
2021-11-05,97.0.4688.2 dev,987,978,977,1000,977,96.0a1,982,985,898,892,973,125 preview,941,911,933,825,780,-,941,907,869,718,764
2021-11-06,97.0.4688.2 dev,987,978,977,1000,977,96.0a1,982,985,898,892,973,125 preview,941,911,933,825,780,-,941,907,869,718,764
2021-11-08,97.0.4688.2 dev,987,978,977,1000,977,96.0a1,982,985,898,892,973,125 preview,941,911,933,825,780,-,941,907,869,718,764
2021-11-09,97.0.4692.8 dev,987,978,977,1000,977,96.0a1,970,985,898,892,973,125 preview,954,911,933,825,780,-,941,907,869,718,764
2021-11-10,97.0.4692.8 dev,980,978,977,1000,977,96.0a1,970,985,911,892,973,125 preview,954,911,933,825,780,-,935,907,869,718,764
2021-11-11,97.0.4692.8 dev,987,978,977,1000,977,96.0a1,970,985,911,892,973,125 preview,954,911,933,825,780,-,941,907,869,718,764
2021-11-12,97.0.4692.8 dev,987,978,977,1000,977,96.0a1,970,985,911,892,973,125 preview,954,911,933,825,780,-,941,907,869,718,764
2021-11-13,97.0.4692.8 dev,987,978,977,1000,977,96.0a1,970,985,911,892,973,125 preview,954,911,933,825,780,-,941,907,869,718,764
2021-11-14,97.0.4692.8 dev,987,978,977,1000,977,96.0a1,970,985,911,892,973,125 preview,954,911,933,825,780,-,941,907,869,718,764
2021-11-15,97.0.4692.8 dev,987,978,977,1000,977,96.0a1,970,985,911,892,973,125 preview,954,911,933,825,780,-,941,907,869,718,764
2021-11-16,97.0.4692.20 dev,987,978,977,1000,977,96.0a1,970,985,911,892,973,135 preview,951,936,963,1000,831,-,947,927,880,892,815
2021-11-17,97.0.4692.20 dev,987,978,977,1000,977,96.0a1,970,985,911,892,973,135 preview,952,936,963,1000,833,-,947,927,880,892,816
2021-11-18,97.0.4692.20 dev,987,978,977,1000,977,96.0a1,970,985,911,892,973,135 preview,951,936,963,1000,831,-,947,927,880,892,815
2021-11-19,97.0.4692.20 dev,987,978,977,1000,977,96.0a1,970,985,911,892,973,135 preview,951,936,963,1000,833,-,947,927,880,892,816
2021-11-23,97.0.4692.20 dev,987,978,977,1000,977,96.0a1,970,985,911,892,973,135 preview,951,936,963,1000,833,-,947,927,880,892,816
2021-11-24,97.0.4692.20 dev,987,978,977,1000,977,96.0a1,970,985,911,892,973,135 preview,952,936,963,1000,833,-,947,927,880,892,816
2021-11-25,97.0.4692.20 dev,987,978,977,1000,977,96.0a1,970,985,911,892,973,135 preview,951,936,963,1000,833,-,947,927,880,892,816
2021-11-26,97.0.4692.20 dev,987,978,977,1000,977,96.0a1,970,985,911,892,973,135 preview,951,936,963,1000,833,-,947,927,880,892,816
2021-11-28,97.0.4692.20 dev,987,978,977,1000,977,96.0a1,970,985,911,892,973,135 preview,951,936,963,1000,833,-,947,927,880,892,816
2021-11-29,97.0.4692.20 dev,987,978,977,1000,977,96.0a1,970,985,911,892,973,135 preview,951,936,963,1000,831,-,947,927,880,892,815
2021-11-30,97.0.4692.20 dev,987,978,977,1000,977,96.0a1,970,985,911,892,973,135 preview,951,936,963,1000,831,-,947,927,880,892,815
2021-12-01,98.0.4736.0 dev,993,978,977,1000,977,96.0a1,976,985,911,892,973,135 preview,957,936,963,1000,833,-,947,927,880,892,816
2021-12-02,98.0.4736.0 dev,987,980,977,1000,977,96.0a1,976,987,912,892,973,135 preview,957,936,963,1000,833,-,941,929,881,892,816
2021-12-03,98.0.4736.0 dev,993,980,977,1000,977,96.0a1,976,987,912,892,973,135 preview,957,936,963,1000,833,-,947,929,881,892,816
2021-12-04,98.0.4736.0 dev,993,980,977,1000,977,96.0a1,976,988,912,892,973,135 preview,957,936,964,1000,833,-,947,929,882,892,816
2021-12-05,98.0.4736.0 dev,993,980,977,1000,977,96.0a1,976,988,912,892,973,135 preview,957,936,963,1000,833,-,947,929,881,892,816
2021-12-06,98.0.4736.0 dev,993,980,977,1000,977,96.0a1,976,988,912,892,973,135 preview,957,936,963,1000,833,-,947,929,881,892,816
2021-12-07,98.0.4736.0 dev,993,980,977,1000,977,97.0a1,976,989,912,892,973,135 preview,957,936,963,1000,833,-,947,929,881,892,816
2021-12-08,98.0.4750.0 dev,993,980,978,1000,978,97.0a1,976,989,912,892,973,135 preview,957,936,963,1000,833,-,947,929,881,892,817
2021-12-09,98.0.4750.0 dev,987,980,978,1000,978,97.0a1,976,989,912,892,973,136 preview,971,945,963,1000,846,-,953,938,881,892,830
2021-12-10,98.0.4750.0 dev,993,980,978,1000,978,97.0a1,976,989,912,892,973,136 preview,970,945,963,1000,846,-,960,938,881,892,830
2021-12-11,98.0.4750.0 dev,993,980,978,1000,978,97.0a1,976,989,912,892,973,136 preview,970,945,963,1000,846,-,960,938,881,892,830
2021-12-12,98.0.4750.0 dev,993,980,978,1000,978,97.0a1,976,989,912,892,973,136 preview,970,945,963,1000,846,-,960,938,881,892,830
2021-12-13,98.0.4750.0 dev,993,980,978,1000,978,97.0a1,976,989,912,892,973,136 preview,970,945,963,1000,846,-,960,938,881,892,830
2021-12-14,98.0.4750.0 dev,993,980,978,1000,978,97.0a1,976,989,912,892,973,136 preview,970,945,963,1000,844,-,960,938,881,892,829
2021-12-15,98.0.4750.0 dev,993,980,978,1000,978,97.0a1,976,989,912,892,973,136 preview,970,945,963,1000,846,-,960,938,881,892,830
2021-12-16,98.0.4758.9 dev,993,980,978,1000,978,97.0a1,976,989,912,892,973,136 preview,970,945,963,1000,844,-,960,938,881,892,829
2021-12-17,98.0.4758.9 dev,987,980,978,1000,978,97.0a1,976,989,912,892,973,136 preview,970,945,963,1000,844,-,953,938,881,892,829
2021-12-18,98.0.4758.9 dev,993,980,978,1000,978,97.0a1,976,989,912,892,973,136 preview,970,945,963,1000,846,-,960,938,881,892,830
2021-12-20,98.0.4758.9 dev,993,980,978,1000,978,97.0a1,976,989,912,892,973,136 preview,970,945,963,1000,846,-,960,938,881,892,830
2021-12-21,98.0.4758.9 dev,993,980,978,1000,978,97.0a1,976,989,912,892,973,137 preview,970,946,963,1000,846,-,960,939,881,892,831
2021-12-22,98.0.4758.9 dev,993,980,978,1000,978,97.0a1,976,989,912,892,973,137 preview,971,946,963,1000,846,-,960,939,881,892,831
2021-12-23,98.0.4758.9 dev,993,985,978,1000,978,97.0a1,976,989,912,892,973,137 preview,971,951,963,1000,846,-,960,944,881,892,831
2021-12-25,98.0.4758.9 dev,993,985,978,1000,978,97.0a1,976,989,912,892,973,137 preview,971,951,963,1000,846,-,960,944,881,892,831
2021-12-26,98.0.4758.9 dev,993,985,978,1000,978,97.0a1,976,989,912,892,973,137 preview,970,951,963,1000,846,-,960,944,881,892,831
2021-12-29,98.0.4758.9 dev,993,985,978,1000,978,97.0a1,976,989,912,892,973,137 preview,971,951,963,1000,846,-,960,944,881,892,831
2021-12-30,98.0.4758.9 dev,993,985,978,1000,978,97.0a1,976,989,912,892,973,137 preview,971,951,963,1000,846,-,960,944,881,892,831
2021-12-31,98.0.4758.9 dev,993,985,978,1000,978,97.0a1,976,989,912,892,973,137 preview,971,951,963,1000,846,-,960,944,881,892,831
